type,theme,count,percent,percent_count,dcat_theme_new
Federal,"Emerald Lake, CA",7,0.010068031124599,0.01% (7),
City,Emergency,1,0.0046877929870616,0.00% (1),
City,Emergency Management,1,0.0046877929870616,0.00% (1),
State,Emergency Management,5,0.0165021947919073,0.02% (5),
City,Emergency Preparedness,26,0.1218826176636039,0.12% (26),
State,Employment,45,0.1485197531271659,0.15% (45),
Federal,Employment Data on Veterans,1,0.001438290160657,0.00% (1),
State,Employment First,11,0.0363048285421961,0.04% (11),
State,Employment and Income,13,0.042905706458959,0.04% (13),
Federal,Endeavour,2,0.002876580321314,0.00% (2),
Federal,"Endyalgout Island, Australia",1,0.001438290160657,0.00% (1),
Federal,Energy,3,0.004314870481971,0.00% (3),"Natural Resources, Energy, and the Environment"
State,Energy,29,0.0957127297930624,0.10% (29),"Natural Resources, Energy, and the Environment"
State,Energy & Environment,770,2.541337997953728,2.54% (770),"Natural Resources, Energy, and the Environment"
Federal,Energy & Environment,1,0.001438290160657,0.00% (1),"Natural Resources, Energy, and the Environment"
City,Energy Usage,4,0.0187511719482467,0.02% (4),"Natural Resources, Energy, and the Environment"
City,Energy and Environment,2,0.0093755859741233,0.01% (2),"Natural Resources, Energy, and the Environment"
State,Energy and Environment,257,0.8482128123040364,0.85% (257),"Natural Resources, Energy, and the Environment"
State,Energy and Utilities,4,0.0132017558335258,0.01% (4),"Natural Resources, Energy, and the Environment"
Federal,Energy and Utilities,8,0.011506321285256,0.01% (8),"Natural Resources, Energy, and the Environment"
State,Energy and the Environment,15,0.0495065843757219,0.05% (15),"Natural Resources, Energy, and the Environment"
Federal,Energy:Alternative energy,6,0.008629740963942,0.01% (6),"Natural Resources, Energy, and the Environment"
Federal,Energy:Conventional energy,4,0.005753160642628,0.01% (4),"Natural Resources, Energy, and the Environment"
Federal,Energy:Electric power / smart grid,9,0.0129446114459131,0.01% (9),"Natural Resources, Energy, and the Environment"
Federal,Energy:Energy efficiency,8,0.011506321285256,0.01% (8),"Natural Resources, Energy, and the Environment"
Federal,Energy:Fuels,1,0.001438290160657,0.00% (1),"Natural Resources, Energy, and the Environment"
Federal,Energy:Sustainability,2,0.002876580321314,0.00% (2),"Natural Resources, Energy, and the Environment"
Federal,Engineering & Technology,6,0.008629740963942,0.01% (6),
Federal,English Language Learners,80,0.1150632128525608,0.12% (80),Education
Federal,Enrollment,22,0.0316423835344542,0.03% (22),
State,Environment,120,0.3960526750057758,0.40% (120),"Natural Resources, Energy, and the Environment"
Federal,Environment,82,0.1179397931738748,0.12% (82),"Natural Resources, Energy, and the Environment"
County,Environment,46,0.4224446689319497,0.42% (46),"Natural Resources, Energy, and the Environment"
City,Environment,303,1.4204012750796924,1.42% (303),"Natural Resources, Energy, and the Environment"
State,Environment & Agriculture,21,0.0693092181260107,0.07% (21),Agriculture and Food
City,Environment & Health,1,0.0046877929870616,0.00% (1),Health and Safety
State,Environment & Natural Resources,2,0.0066008779167629,0.01% (2),"Natural Resources, Energy, and the Environment"
City,Environment & Sustainable Development,41,0.1921995124695293,0.19% (41),"Natural Resources, Energy, and the Environment"
County,Environment & Waste Management,38,0.348976030856828,0.35% (38),"Natural Resources, Energy, and the Environment"
State,Environment and Natural Resources,25,0.0825109739595366,0.08% (25),"Natural Resources, Energy, and the Environment"
State,"Environment, Recreation, and Resources",3,0.0099013168751443,0.01% (3),"Natural Resources, Energy, and the Environment"
Federal,Environment: Air / water / soil quality,1,0.001438290160657,0.00% (1),"Natural Resources, Energy, and the Environment"
Federal,Environment:Air / water / soil quality,13,0.0186977720885411,0.02% (13),"Natural Resources, Energy, and the Environment"
Federal,Environment:Environmental health,14,0.0201360622491981,0.02% (14),Health and Safety
Federal,Environment:Greenhouse gas measurements,25,0.0359572540164252,0.04% (25),"Natural Resources, Energy, and the Environment"
Federal,Environment:Marine science,3,0.004314870481971,0.00% (3),"Natural Resources, Energy, and the Environment"
City,Environmental,21,0.0984436527282955,0.10% (21),"Natural Resources, Energy, and the Environment"
State,Environmental & Natural Resources,1,0.0033004389583814,0.00% (1),"Natural Resources, Energy, and the Environment"
State,Environmental Assessment,3,0.0099013168751443,0.01% (3),"Natural Resources, Energy, and the Environment"
City,Environmental Health & Sustainability,3,0.014063378961185,0.01% (3),Health and Safety
Federal,Environmental Health & Toxicology,50,0.0719145080328505,0.07% (50),Health and Safety
State,Environmental Monitoring,7,0.0231030727086702,0.02% (7),"Natural Resources, Energy, and the Environment"
State,Environmental Protection,1,0.0033004389583814,0.00% (1),"Natural Resources, Energy, and the Environment"
State,Environmental Remediation,8,0.0264035116670517,0.03% (8),"Natural Resources, Energy, and the Environment"
County,Equity & Justice,9,0.0826522178345118,0.08% (9),
City,Equity Indicators,108,0.5062816426026626,0.51% (108),
City,Ethics,27,0.1265704106506656,0.13% (27),
Federal,Evaluation,40,0.0575316064262804,0.06% (40),
City,Events,8,0.0375023438964935,0.04% (8),
Federal,"Everglades, FL",18,0.0258892228918262,0.03% (18),
Federal,Executive Branch,2,0.002876580321314,0.00% (2),Agriculture and Food
Federal,"Exit Glacier, AK",7,0.010068031124599,0.01% (7),
City,Expenditures,11,0.0515657228576786,0.05% (11),
Federal,Expenditures,19,0.0273275130524832,0.03% (19),
Federal,Expenditures per patient by heathcare priority group,1,0.001438290160657,0.00% (1),Health and Safety
City,Explore Palo Alto,1,0.0046877929870616,0.00% (1),
City,External Datasets,2,0.0093755859741233,0.01% (2),
Federal,FAS,1,0.001438290160657,0.00% (1),
Federal,FERMANV1,5,0.007191450803285,0.01% (5),
Federal,FEVS,8,0.011506321285256,0.01% (8),
Federal,FIFE,115,0.1654033684755562,0.17% (115),
Federal,FIRE,131,0.1884160110460684,0.19% (131),
Federal,FIRE/ACE,1,0.001438290160657,0.00% (1),
Federal,FIREX-AQ,29,0.0417104146590533,0.04% (29),
Federal,FIRMS,8,0.011506321285256,0.01% (8),
Federal,FITARA,5,0.007191450803285,0.01% (5),
Federal,FLASHFLUX,5,0.007191450803285,0.01% (5),
Federal,FLDAS,6,0.008629740963942,0.01% (6),
Federal,FOIA,5,0.007191450803285,0.01% (5),
City,FOIA,44,0.2062628914307144,0.21% (44),
Federal,FOOD,2,0.002876580321314,0.00% (2),Agriculture and Food
Federal,"Faber Lake, Canada",18,0.0258892228918262,0.03% (18),
City,Facilities,5,0.0234389649353084,0.02% (5),
City,Facilities & Geographic Boundaries,38,0.1781361335083442,0.18% (38),
Federal,Factfinding,1,0.001438290160657,0.00% (1),
Federal,"Fairbanks, AK",7,0.010068031124599,0.01% (7),
State,Family & Health,109,0.3597478464635796,0.36% (109),Health and Safety
Federal,Family Planning and Reproductive Health,17,0.0244509327311691,0.02% (17),Agriculture and Food
Federal,"Fatu Hiva, French Polynesia",7,0.010068031124599,0.01% (7),
Federal,Federal Acquisition Service Program,1,0.001438290160657,0.00% (1),
Federal,Federal Government Finances and Employment,16,0.0230126425705121,0.02% (16),"Public Service, Politics, and Governance"
Federal,Federal Register notices,1,0.001438290160657,0.00% (1),
Federal,"Feltwell, England",1,0.001438290160657,0.00% (1),
Federal,"Feni Island, Papua New Guinea",7,0.010068031124599,0.01% (7),
Federal,Ferry Transit,56,0.0805442489967926,0.08% (56),Transportation
Federal,Filming,1,0.001438290160657,0.00% (1),
City,Filming,1,0.0046877929870616,0.00% (1),
County,Finance,270,2.4795665350353566,2.48% (270),"Business, Economic, and Financial"
State,Finance,9,0.0297039506254331,0.03% (9),"Business, Economic, and Financial"
Federal,Finance,47,0.0675996375508795,0.07% (47),"Business, Economic, and Financial"
City,Finance,477,2.2360772548284267,2.24% (477),"Business, Economic, and Financial"
County,Finance & Administration,177,1.625493617412067,1.63% (177),
County,Finance and Budget,12,0.1102029571126825,0.11% (12),
County,Finance/Tax/Property,37,0.3397924510974378,0.34% (37),
City,Financial,39,0.1828239264954059,0.18% (39),"Business, Economic, and Financial"
Federal,Financial,67,0.0963654407640197,0.10% (67),"Business, Economic, and Financial"
County,Financial,3,0.0275507392781706,0.03% (3),"Business, Economic, and Financial"
Federal,Financial Sector,13,0.0186977720885411,0.02% (13),"Business, Economic, and Financial"
State,Financing,3,0.0099013168751443,0.01% (3),
Federal,"Finke River, Australia",7,0.010068031124599,0.01% (7),
City,Fire,29,0.135945996624789,0.14% (29),
Federal,Fire,2,0.002876580321314,0.00% (2),
Federal,Fire:Emergency building evacuation,1,0.001438290160657,0.00% (1),Infrastructure
Federal,Fire:Fire detection,6,0.008629740963942,0.01% (6),
Federal,Fire:Fire dynamics and science,6,0.008629740963942,0.01% (6),
Federal,Fire:Fire fighting,4,0.005753160642628,0.01% (4),
Federal,Fire:Fire modeling,5,0.007191450803285,0.01% (5),
Federal,Fire:Fire risk reduction,9,0.0129446114459131,0.01% (9),Education
Federal,Fire:Materials flammability,7,0.010068031124599,0.01% (7),
Federal,Fire:Structural fire resistance,8,0.011506321285256,0.01% (8),
Federal,Fire:Wildland urban interface fire,1,0.001438290160657,0.00% (1),
City,Fiscal Sustainability,8,0.0375023438964935,0.04% (8),
Federal,"Fish Lake, UT",11,0.0158211917672271,0.02% (11),
Federal,Fleet,3,0.004314870481971,0.00% (3),
Federal,"Flevoland, Netherlands",1,0.001438290160657,0.00% (1),
Federal,"Florida Keys, FL",13,0.0186977720885411,0.02% (13),
Federal,Flu Vaccinations,10,0.0143829016065701,0.01% (10),
Federal,Fluxnet,6,0.008629740963942,0.01% (6),
Federal,"Fly River, Papua New Guinea",8,0.011506321285256,0.01% (8),
Federal,Foodborne,8,0.011506321285256,0.01% (8),Agriculture and Food
Federal,"Foodborne, Waterborne, and Related Diseases",8,0.011506321285256,0.01% (8),Agriculture and Food
Federal,"Ford City, CA",1,0.001438290160657,0.00% (1),
Federal,Forensics,2,0.002876580321314,0.00% (2),
Federal,Forensics: Trace evidence,1,0.001438290160657,0.00% (1),
Federal,Forensics:Ballistics,3,0.004314870481971,0.00% (3),
Federal,Forensics:DNA and biological evidence,5,0.007191450803285,0.01% (5),
Federal,Forensics:Digital and multimedia evidence,7,0.010068031124599,0.01% (7),
Federal,Forensics:Digital evidence,2,0.002876580321314,0.00% (2),
Federal,Forensics:Drugs and toxicology,6,0.008629740963942,0.01% (6),
Federal,Forensics:Pattern evidence,3,0.004314870481971,0.00% (3),
Federal,Forensics:Trace evidence,5,0.007191450803285,0.01% (5),
County,"Forest Preserves, Parks & Recreation",2,0.0183671595187804,0.02% (2),
Federal,Forest management and Arkansas agricultu,11,0.0158211917672271,0.02% (11),Agriculture and Food
Federal,"Forest management and subsidence, TX",11,0.0158211917672271,0.02% (11),
Federal,"Forest management sites and subsidence,",11,0.0158211917672271,0.02% (11),
State,Formal Education,14,0.0462061454173405,0.05% (14),Education
Federal,"Fort Collins, CO",8,0.011506321285256,0.01% (8),
Federal,Fort Good Hope,18,0.0258892228918262,0.03% (18),
Federal,"Fort Hunter Liggett, CA",1,0.001438290160657,0.00% (1),
Federal,"Fort Irwin, CA",8,0.011506321285256,0.01% (8),
Federal,"Fort Liard, Canada",11,0.0158211917672271,0.02% (11),
Federal,"Fort McMurray, Canada",18,0.0258892228918262,0.03% (18),
Federal,"Fort Providence, Canada",18,0.0258892228918262,0.03% (18),
Federal,Fort Yukon,18,0.0258892228918262,0.03% (18),
Federal,"Fowlers Gap, Australia",1,0.001438290160657,0.00% (1),
Federal,"Franklin, VA",11,0.0158211917672271,0.02% (11),
Federal,"Fraser, CO",26,0.0373955441770822,0.04% (26),
Federal,"Freiburg, Germany",1,0.001438290160657,0.00% (1),
Federal,"Fresno, CA",1,0.001438290160657,0.00% (1),
Federal,"Fuego Volcano, Guatemala",11,0.0158211917672271,0.02% (11),
Federal,Funding,16,0.0230126425705121,0.02% (16),
Federal,G-LiHT,13,0.0186977720885411,0.02% (13),
Federal,GARP/FGGE,1,0.001438290160657,0.00% (1),
Federal,GCOM-W,6,0.008629740963942,0.01% (6),
Federal,GCPEx,44,0.0632847670689084,0.06% (44),
Federal,GEDI,14,0.0201360622491981,0.02% (14),
Federal,GEO-MEX,5,0.007191450803285,0.01% (5),
Federal,GEOS-3,1,0.001438290160657,0.00% (1),
Federal,GHRSST,97,0.13951414558373,0.14% (97),
Federal,GHSL,1,0.001438290160657,0.00% (1),
City,GIS,9,0.0421901368835552,0.04% (9),
County,GIS,91,0.8357057581045092,0.84% (91),
City,GIS data,16,0.075004687792987,0.08% (16),
County,GIS/Maps,205,1.882633850674993,1.88% (205),
Federal,GLAM,8,0.011506321285256,0.01% (8),
Federal,GLDAS,28,0.0402721244983963,0.04% (28),
Federal,GNSS,7,0.010068031124599,0.01% (7),
Federal,GOES,14,0.0201360622491981,0.02% (14),
Federal,GOES-R PLT,19,0.0273275130524832,0.03% (19),
Federal,GOMACCS_2006,6,0.008629740963942,0.01% (6),
Federal,GPCP,4,0.005753160642628,0.01% (4),
Federal,GPM,192,0.2761517108461461,0.28% (192),
Federal,GPMGV,8,0.011506321285256,0.01% (8),
Federal,GPW,19,0.0273275130524832,0.03% (19),
Federal,GRACE,32,0.0460252851410243,0.05% (32),
Federal,GRACE-DA-DM,2,0.002876580321314,0.00% (2),
Federal,GRACE-FO,23,0.0330806736951112,0.03% (23),
Federal,GRAND,2,0.002876580321314,0.00% (2),
Federal,GRIP (HURRICANE),24,0.0345189638557682,0.03% (24),
Federal,GROADS,2,0.002876580321314,0.00% (2),
Federal,GRUMP,10,0.0143829016065701,0.01% (10),
Federal,"Gabbs Valley, NV",1,0.001438290160657,0.00% (1),
Federal,"Galapagos Islands, Ecuador",19,0.0273275130524832,0.03% (19),
Federal,"Galeras Volcano, Colombia",11,0.0158211917672271,0.02% (11),
Federal,"Galveston, TX",8,0.011506321285256,0.01% (8),
Federal,"Garibaldi Park, Canada",11,0.0158211917672271,0.02% (11),
City,Genealogy,5,0.0234389649353084,0.02% (5),
City,General,3,0.014063378961185,0.01% (3),
Federal,General Benefit Information,11,0.0158211917672271,0.02% (11),
City,General Government,7,0.0328145509094318,0.03% (7),"Public Service, Politics, and Governance"
State,General Services,4,0.0132017558335258,0.01% (4),
County,Geographic,1,0.0091835797593902,0.01% (1),
City,Geographic Base Layers,8,0.0375023438964935,0.04% (8),
State,Geographic Information,33,0.1089144856265883,0.11% (33),
City,Geographic Information System (GIS),18,0.0843802737671104,0.08% (18),
City,Geographic Locations and Boundaries,8,0.0375023438964935,0.04% (8),
State,Geography,6,0.0198026337502887,0.02% (6),
State,Geoscientific,18,0.0594079012508663,0.06% (18),
City,Geospatial,287,1.3453965872867055,1.35% (287),
State,Geospatial Data,17,0.0561074622924849,0.06% (17),
Federal,Geospatial Dataset,1,0.001438290160657,0.00% (1),
Federal,"Gerstle River, AK",7,0.010068031124599,0.01% (7),
Federal,"Gilmore Creek, AK",1,0.001438290160657,0.00% (1),
Federal,"Gippsland, Australia",1,0.001438290160657,0.00% (1),
Federal,"Glaciar Quetrupillan-Lanin, Chile/Argent",18,0.0258892228918262,0.03% (18),
Federal,"Glaciar San Francisco, Chile/Argentina",18,0.0258892228918262,0.03% (18),
Federal,"Glaciar Tapado, Chile/Argentina",18,0.0258892228918262,0.03% (18),
Federal,"Glaciar Universidad, Chile/Argentina",18,0.0258892228918262,0.03% (18),
Federal,"Glaciers and Ice, Greenland",18,0.0258892228918262,0.03% (18),
Federal,"Glaciers, Greenland",18,0.0258892228918262,0.03% (18),
Federal,"Glaciers, Iceland",18,0.0258892228918262,0.03% (18),
Federal,"Glikson, Australia",7,0.010068031124599,0.01% (7),
Federal,GloSSAC,5,0.007191450803285,0.01% (5),
Federal,Global Health,18,0.0258892228918262,0.03% (18),Health and Safety
Federal,Global Health Security in Development (GHSD),20,0.0287658032131402,0.03% (20),Health and Safety
Federal,Global Survey Data,8,0.011506321285256,0.01% (8),
Federal,"Gnarwarre, Austrialia",1,0.001438290160657,0.00% (1),
Federal,"Godley River, New Zealand",7,0.010068031124599,0.01% (7),
Federal,"Goldstream, AK",1,0.001438290160657,0.00% (1),
Federal,"Gongju, South Korea",8,0.011506321285256,0.01% (8),
Federal,Good Governance,202,0.2905346124527162,0.29% (202),"Public Service, Politics, and Governance"
City,Good Government,17,0.0796924807800487,0.08% (17),"Public Service, Politics, and Governance"
County,Government,154,1.4142712829460924,1.41% (154),"Public Service, Politics, and Governance"
State,Government,360,1.1881580250173274,1.19% (360),"Public Service, Politics, and Governance"
City,Government,203,0.9516219763735234,0.95% (203),"Public Service, Politics, and Governance"
State,Government & Finance,292,0.9637281758473876,0.96% (292),"Public Service, Politics, and Governance"
State,Government & Taxes,1,0.0033004389583814,0.00% (1),"Public Service, Politics, and Governance"
State,Government Administration,63,0.2079276543780323,0.21% (63),"Public Service, Politics, and Governance"
State,Government Efficiency & Citizen Engagement,24,0.0792105350011551,0.08% (24),"Public Service, Politics, and Governance"
State,Government Employees,14,0.0462061454173405,0.05% (14),"Public Service, Politics, and Governance"
State,Government Operations,15,0.0495065843757219,0.05% (15),"Public Service, Politics, and Governance"
State,Government That Works,4,0.0132017558335258,0.01% (4),"Public Service, Politics, and Governance"
State,Government and Finance,32,0.1056140466682068,0.11% (32),"Public Service, Politics, and Governance"
State,Government and Taxes,311,1.0264365160566356,1.03% (311),"Public Service, Politics, and Governance"
City,Government and Taxes,46,0.2156384774048377,0.22% (46),"Public Service, Politics, and Governance"
State,Government-Wide Support,48,0.1584210700023103,0.16% (48),"Public Service, Politics, and Governance"
City,Government/General,5,0.0234389649353084,0.02% (5),"Public Service, Politics, and Governance"
State,Governor's Executive Budget Program Measures,66,0.2178289712531766,0.22% (66),
Federal,"Governor, Australia",1,0.001438290160657,0.00% (1),
Federal,"Grand County, CO",11,0.0158211917672271,0.02% (11),
Federal,"Grand Mesa, CO",18,0.0258892228918262,0.03% (18),
Federal,Grant Baseline Webinar,1,0.001438290160657,0.00% (1),
Federal,Gravity Model,5,0.007191450803285,0.01% (5),
Federal,"Great Victoria, Australia",1,0.001438290160657,0.00% (1),
Federal,Greenhouse gases,1,0.001438290160657,0.00% (1),
Federal,Greenland,1,0.001438290160657,0.00% (1),
Federal,"Greenland, southeast",18,0.0258892228918262,0.03% (18),
City,Growing Economic Opportunities,12,0.0562535158447402,0.06% (12),"Business, Economic, and Financial"
Federal,"Guadalcanal, Solomon Islands",1,0.001438290160657,0.00% (1),
Federal,"Gualala River, CA",1,0.001438290160657,0.00% (1),
Federal,"Guanajuato, Mexico",7,0.010068031124599,0.01% (7),
Federal,Guatemala Volcanoes,7,0.010068031124599,0.01% (7),
Federal,"Guaviare, Colombia",1,0.001438290160657,0.00% (1),
Federal,Gulf Coast Oil Spill,11,0.0158211917672271,0.02% (11),
Federal,Gulf Coast Oil Spill - Franklin Eddy,11,0.0158211917672271,0.02% (11),
Federal,Gulf Coast Oil Spill - Loop Current Fran,11,0.0158211917672271,0.02% (11),
Federal,"Gulf Coast, LA",18,0.0258892228918262,0.03% (18),
Federal,"Gulf Coast, TX",11,0.0158211917672271,0.02% (11),
Federal,"Gulf Stream, Atlantic Ocean",1,0.001438290160657,0.00% (1),
Federal,"Gulf of Fonseca, Honduras",25,0.0359572540164252,0.04% (25),
Federal,Gulf of Mexico,1,0.001438290160657,0.00% (1),
Federal,"Gunn Point, Australia",1,0.001438290160657,0.00% (1),
Federal,"Gunung Beratus, Indonesia",7,0.010068031124599,0.01% (7),
Federal,"Gyeongsang, South Korea",8,0.011506321285256,0.01% (8),
Federal,HANPP,4,0.005753160642628,0.01% (4),
Federal,HAQAST,11,0.0158211917672271,0.02% (11),
Federal,HASO2,1,0.001438290160657,0.00% (1),
Federal,HCV Infected Veterans in VHA Care,4,0.005753160642628,0.01% (4),
Federal,HIV Infected Veterans in VHA Care,1,0.001438290160657,0.00% (1),
Federal,HIV/AIDS,41,0.0589698965869374,0.06% (41),
Federal,"HJ Andrews Forest, OR",8,0.011506321285256,0.01% (8),
Federal,HRAC,1,0.001438290160657,0.00% (1),
Federal,HS3,15,0.0215743524098551,0.02% (15),
Federal,HTTPS Survey,1,0.001438290160657,0.00% (1),
Federal,Haiti Earthquake,18,0.0258892228918262,0.03% (18),
Federal,"Haleakala, HI",7,0.010068031124599,0.01% (7),
Federal,"Half Moon Bay, CA",1,0.001438290160657,0.00% (1),
Federal,"Hamilton, Victoria",1,0.001438290160657,0.00% (1),
City,Happiness,1,0.0046877929870616,0.00% (1),
Federal,"Hariharalaya, Cambodia",7,0.010068031124599,0.01% (7),
Federal,"Harvard Forest, MA",18,0.0258892228918262,0.03% (18),
Federal,"Harz Mountains, Germany",1,0.001438290160657,0.00% (1),
Federal,Hawaii,7,0.010068031124599,0.01% (7),
Federal,"Hay River, Canada",11,0.0158211917672271,0.02% (11),
Federal,"Hayman, CO",1,0.001438290160657,0.00% (1),
Federal,"Hayward Fault, CA",25,0.0359572540164252,0.04% (25),
County,Health,142,1.3040683258334098,1.30% (142),Health and Safety
State,Health,1868,6.165219974256576,6.17% (1868),Health and Safety
City,Health,85,0.3984624039002437,0.40% (85),Health and Safety
Federal,Health,205,0.2948494829346872,0.29% (205),Health and Safety
City,Health & Human Services,84,0.393774610913182,0.39% (84),Health and Safety
County,Health & Human Services,4,0.0367343190375608,0.04% (4),Health and Safety
State,Health & Human Services,81,0.2673355556288986,0.27% (81),Health and Safety
County,Health & Wellness,40,0.3673431903756084,0.37% (40),Health and Safety
Federal,Health Consequences and Costs,8,0.011506321285256,0.01% (8),Health and Safety
State,Health Insurance,16,0.0528070233341034,0.05% (16),Health and Safety
State,Health Providers & Services,3,0.0099013168751443,0.01% (3),Health and Safety
State,Health Statistics,29,0.0957127297930624,0.10% (29),Health and Safety
Federal,Health Statistics,30,0.0431487048197103,0.04% (30),Health and Safety
City,Health and Community Services,87,0.4078379898743671,0.41% (87),Health and Safety
County,Health and Human Services,14,0.1285701166314629,0.13% (14),Health and Safety
State,Health and Human Services,929,3.0661077923363806,3.07% (929),Health and Safety
County,Health and Social Services,2,0.0183671595187804,0.02% (2),Health and Safety
City,Health and Social Services,2,0.0093755859741233,0.01% (2),Health and Safety
City,"Health, Education, and Social Services",6,0.0281267579223701,0.03% (6),Education
Federal,Health: Medical imaging,4,0.005753160642628,0.01% (4),Health and Safety
Federal,Health:Cell therapies,5,0.007191450803285,0.01% (5),Health and Safety
Federal,Health:Clinical diagnostics,7,0.010068031124599,0.01% (7),Health and Safety
Federal,Health:Food and nutrition,2,0.002876580321314,0.00% (2),Agriculture and Food
Federal,Health:Medical imaging,2,0.002876580321314,0.00% (2),Health and Safety
Federal,Health:Pharmaceuticals,7,0.010068031124599,0.01% (7),Health and Safety
Federal,Health:Precision medicine,4,0.005753160642628,0.01% (4),Health and Safety
County,Healthcare,27,0.2479566535035356,0.25% (27),Health and Safety
Federal,Healthy Aging,2,0.002876580321314,0.00% (2),Health and Safety
Federal,Healthy People 2020,2,0.002876580321314,0.00% (2),Health and Safety
Federal,Heart Disease & Stroke Prevention,45,0.0647230572295654,0.06% (45),
Federal,Heating and cooling equipment,2,0.002876580321314,0.00% (2),
Federal,"Henbury Crater, Australia",7,0.010068031124599,0.01% (7),
State,Heritage and Arts,15,0.0495065843757219,0.05% (15),
City,High Performing Government,15,0.0703168948059253,0.07% (15),Agriculture and Food
State,Higher Education,5,0.0165021947919073,0.02% (5),Education
Federal,Higher Education,6,0.008629740963942,0.01% (6),Education
Federal,"Hiroshima Bay, Japan",1,0.001438290160657,0.00% (1),
State,Historic,3,0.0099013168751443,0.01% (3),
City,Historic Preservation,12,0.0562535158447402,0.06% (12),
Federal,Historical Curated Content,4,0.005753160642628,0.01% (4),
City,History,2,0.0093755859741233,0.01% (2),
State,History,3,0.0099013168751443,0.01% (3),
Federal,History,1,0.001438290160657,0.00% (1),
Federal,"Hiva Oa, French Polynesia",7,0.010068031124599,0.01% (7),
Federal,"Hofsjokull Glacier, Iceland",18,0.0258892228918262,0.03% (18),
Federal,"Hokkaido Volcanoes, Japan",18,0.0258892228918262,0.03% (18),
Federal,Homeless Veterans,1,0.001438290160657,0.00% (1),
Federal,"Honolulu, HI",7,0.010068031124599,0.01% (7),
Federal,"Honshu Volcanoes, Japan",18,0.0258892228918262,0.03% (18),
Federal,Hospital,26,0.0373955441770822,0.04% (26),Health and Safety
Federal,Hospital Quality Measurement,15,0.0215743524098551,0.02% (15),Health and Safety
Federal,Hospital Report Card,1,0.001438290160657,0.00% (1),Health and Safety
State,Housing,40,0.1320175583352585,0.13% (40),
City,Housing,4,0.0187511719482467,0.02% (4),
City,Housing & Development,197,0.9234952184511532,0.92% (197),
County,Housing & Development,7,0.0642850583157314,0.06% (7),
City,Housing & Neighborhoods,10,0.0468779298706169,0.05% (10),
City,Housing & Properties,740,3.4689668104256515,3.47% (740),
City,Housing & Property,39,0.1828239264954059,0.18% (39),
City,Housing / Development,7,0.0328145509094318,0.03% (7),
City,Housing and Buildings,2,0.0093755859741233,0.01% (2),Infrastructure
City,Housing and Development,34,0.1593849615600975,0.16% (34),
State,Housing and Development,18,0.0594079012508663,0.06% (18),
City,Housing and Real Estate,100,0.4687792987061691,0.47% (100),
City,"Housing, Land Use, and Blight",64,0.3000187511719482,0.30% (64),
Federal,"Houston, TX",18,0.0258892228918262,0.03% (18),
Federal,"Howard Hanson Dam, WA",18,0.0258892228918262,0.03% (18),
Federal,"Howland Forest, ME",19,0.0273275130524832,0.03% (19),
Federal,"Hualalai, HI",7,0.010068031124599,0.01% (7),
Federal,"Huila Volcano, Colombia",18,0.0258892228918262,0.03% (18),
Federal,"Humahuaca, Argentina",1,0.001438290160657,0.00% (1),
County,Human Resources,20,0.1836715951878042,0.18% (20),
City,Human Resources,9,0.0421901368835552,0.04% (9),
Federal,Human Rights,12,0.0172594819278841,0.02% (12),
State,Human Services,115,0.3795504802138684,0.38% (115),
Federal,Human language technology,2,0.002876580321314,0.00% (2),
Federal,Humanitarian Assistance,54,0.0776676686754785,0.08% (54),
Federal,"Humpty Doo, Australia",1,0.001438290160657,0.00% (1),
Federal,"Hunter Region, Australia",8,0.011506321285256,0.01% (8),
Federal,Huntington Beach coastline,11,0.0158211917672271,0.02% (11),
Federal,Huntington Beach shore to Catalina Islan,11,0.0158211917672271,0.02% (11),
Federal,"Huon Pen, Papua New Guinea",8,0.011506321285256,0.01% (8),
Federal,Husky Drop Zone AOI,11,0.0158211917672271,0.02% (11),
Federal,Huslia AK Legacy Line,18,0.0258892228918262,0.03% (18),
Federal,HyMeX,3,0.004314870481971,0.00% (3),
Federal,Hydroclimatology,5,0.007191450803285,0.01% (5),
State,Hydrology,39,0.1287171193768771,0.13% (39),
Federal,HyspIRI Airborne,16,0.0230126425705121,0.02% (16),
Federal,ICARTT_2004,2,0.002876580321314,0.00% (2),
Federal,ICE POP,5,0.007191450803285,0.01% (5),
Federal,ICWQ,3,0.004314870481971,0.00% (3),
Federal,IDS,21,0.0302040933737972,0.03% (21),
Federal,IERS,1,0.001438290160657,0.00% (1),
Federal,IFLOODS,2,0.002876580321314,0.00% (2),
Federal,IFloodS,31,0.0445869949803673,0.04% (31),
Federal,IGS,145,0.2085520732952666,0.21% (145),
Federal,ILRS,18,0.0258892228918262,0.03% (18),
Federal,IMPACTS,72,0.1035568915673048,0.10% (72),
Federal,INDIA,3,0.004314870481971,0.00% (3),
Federal,INTEXA,9,0.0129446114459131,0.01% (9),
Federal,INTEXB,12,0.0172594819278841,0.02% (12),
Federal,INTEXB_2006,6,0.008629740963942,0.01% (6),
Federal,IPCC,9,0.0129446114459131,0.01% (9),
Federal,IPHEX,5,0.007191450803285,0.01% (5),
Federal,IPHEx,42,0.0604081867475944,0.06% (42),
Federal,IPY,1,0.001438290160657,0.00% (1),
Federal,IPY DATAPOOL,2,0.002876580321314,0.00% (2),
Federal,IPY SEA ICE 2002-2003,2,0.002876580321314,0.00% (2),
Federal,ISCCP,6,0.008629740963942,0.01% (6),
